customer_id,application_id,application_hour,application_day_of_week,account_open_year,preferred_contact,referral_code,account_status_code,random_noise_1,num_login_sessions,num_customer_service_calls,has_mobile_app,paperless_billing,age,annual_income,employment_length,employment_type,education,marital_status,num_dependents,employment_length_missing,credit_score,num_credit_accounts,oldest_credit_line_age,oldest_account_age_months,total_credit_limit,num_delinquencies_2yrs,num_inquiries_6mo,recent_inquiry_count,num_public_records,num_collections,account_diversity_index,loan_type,loan_amount,loan_term,interest_rate,loan_purpose,loan_to_value_ratio,origination_channel,loan_officer_id,marketing_campaign,monthly_income,existing_monthly_debt,monthly_payment,debt_to_income_ratio,debt_service_ratio,payment_to_income_ratio,credit_utilization,credit_usage_amount,available_credit,total_monthly_debt_payment,annual_debt_payment,loan_to_annual_income,total_debt_amount,monthly_free_cash_flow,revolving_balance_missing,state,regional_unemployment_rate,regional_median_income,regional_median_rent,housing_price_index,cost_of_living_index,previous_zip_code
107169,558738,18,2,2010,Phone,REF0000,ACT-1,1.553569,4,3,1,1,23,21200,5.9,full_time,graduate,Single,1,0,679,6,5.0,60.0,23500.0,0.0,0,0,1,0,0.201,mortgage,234600,360,5.01,Refinance,0.851,Online,1043,V,1767.0,653.75,1260.82,1.084,1.084,0.714,0.244,5734.0,17766.0,1914.57,22974.84,11.066,240334.0,-147.903,0,CA,4.8,75000,1700,159,132,293
107170,608231,18,4,2016,Email,REF0000,ACT-1,-0.040501,6,3,0,1,35,21000,13.6,full_time,bachelor,Married,0,0,679,9,17.0,204.0,47300.0,0.0,4,4,0,1,0.482,personal,14500,36,12.31,Home Improvement,0.0,Online,1096,E,1750.0,693.92,483.76,0.673,0.673,0.276,0.204,9649.2,37650.8,1177.68,14132.16,0.69,24149.2,572.32,0,MA,4.3,81000,1910,147,129,670
107171,571626,14,4,2015,Phone,REF0000,ACT-1,0.095172,8,4,0,1,34,84200,8.3,full_time,some_college,Single,2,0,709,13,16.0,192.0,123700.0,0.0,0,0,0,0,0.327,mortgage,431100,360,4.5,Home Purchase,0.875,Online,997,W,7016.67,1276.02,2184.32,0.493,0.493,0.311,0.643,79539.1,44160.9,3460.34,41524.08,5.12,510639.1,3556.33,0,NY,5.5,72000,1690,137,107,428
107172,580645,17,1,2016,Email,REF0000,ACT-1,-1.068755,11,4,0,1,40,33900,6.8,full_time,advanced,Married,3,0,733,3,12.4,148.8,38000.0,0.0,2,2,0,0,0.331,credit_card,6200,0,16.88,Revolving Credit,0.0,Broker,1004,G,2825.0,548.44,186.0,0.26,0.26,0.066,0.072,2736.0,35264.0,734.44,8813.28,0.183,8936.0,2090.56,0,NY,5.0,72000,1550,140,110,678
107173,555599,12,6,2012,Mail,REF0000,ACT-3,0.572011,8,2,1,0,31,30900,7.4,self_employed,some_college,Single,1,0,709,5,7.8,93.6,83700.0,0.0,1,1,0,0,0.314,personal,15100,48,11.44,Debt Consolidation,0.0,Broker,1013,I,2575.0,807.6,393.5,0.466,0.466,0.153,0.296,24775.2,58924.8,1201.1,14413.2,0.489,39875.2,1373.9,0,PA,4.3,61000,1480,96,79,102
107174,563827,3,2,2019,Email,REF0000,ACT-1,-1.609722,8,2,1,1,45,82100,5.7,full_time,high_school,Married,0,0,711,16,3.3,39.599999999999994,127200.0,0.0,0,0,0,0,0.406,personal,30400,48,13.1,Debt Consolidation,0.0,Branch,1001,H,6841.67,2182.57,817.07,0.438,0.438,0.119,0.679,86368.8,40831.2,2999.64,35995.68,0.37,116768.8,3842.027,0,GA,4.2,58000,1310,112,94,388
107175,592495,8,4,2017,Mail,REF0000,ACT-3,1.259638,11,3,0,1,42,39100,8.9,full_time,advanced,Married,0,0,723,5,3.4,40.8,122800.0,0.0,2,2,1,0,0.246,mortgage,330100,360,6.18,Refinance,0.763,Broker,1070,P,3258.0,613.93,2017.48,0.808,0.808,0.619,0.238,29226.4,93573.6,2631.41,31576.92,8.442,359326.4,626.92,0,IL,5.0,65000,1360,101,86,875
107176,629693,9,1,2022,Email,REF0000,ACT-3,0.160041,8,2,1,0,36,27200,8.0,part_time,some_college,Married,0,0,677,2,0.0,0.0,48900.0,0.0,2,2,0,0,0.128,personal,12900,48,13.49,Debt Consolidation,0.0,Branch,1043,M,2267.0,153.48,349.22,0.222,0.222,0.154,0.428,20929.2,27970.8,502.7,6032.4,0.474,33829.2,1763.97,0,CA,4.8,75000,2110,156,129,485
107177,582694,5,0,2022,Phone,REF0000,ACT-2,0.921532,7,3,1,1,44,105900,9.6,self_employed,graduate,Married,1,0,667,11,2.3,27.599999999999998,161800.0,0.0,1,1,0,0,0.35,mortgage,179800,360,6.96,Home Purchase,0.796,Online,1048,Q,8825.0,1026.81,1191.39,0.251,0.251,0.135,0.879,142222.2,19577.8,2218.2,26618.4,1.698,322022.2,6606.8,0,CA,5.4,75000,2040,160,136,910
107178,612489,1,3,2023,Phone,REF0000,ACT-1,-1.120792,11,1,1,0,35,34100,4.6,full_time,graduate,Single,0,0,735,9,16.0,192.0,70500.0,0.0,1,1,0,0,0.414,credit_card,12600,0,16.74,Revolving Credit,0.0,Online,1096,V,2842.0,1059.82,378.0,0.506,0.506,0.133,0.142,10011.0,60489.0,1437.82,17253.84,0.37,22611.0,1403.85,0,MA,3.6,81000,1910,143,116,581
107179,576450,21,4,2013,Phone,REF0000,ACT-1,0.832465,4,0,1,0,25,66200,5.2,part_time,high_school,Married,3,0,676,9,0.9,10.8,128900.0,0.0,3,3,0,0,0.133,credit_card,5300,0,17.31,Revolving Credit,0.0,Branch,1001,A,5517.0,871.37,159.0,0.187,0.187,0.029,0.573,73859.7,55040.3,1030.37,12364.44,0.08,79159.7,4486.3,0,TX,4.0,61000,1390,106,90,497
107180,621659,23,1,2018,Phone,REF0000,ACT-1,1.57466,15,2,0,1,43,80600,9.3,full_time,graduate,Divorced,2,0,770,6,4.3,51.599999999999994,118900.0,0.0,3,3,0,0,0.17,credit_card,8700,0,16.98,Revolving Credit,0.0,Branch,1073,Q,6716.67,2498.34,261.0,0.411,0.411,0.039,0.273,32459.7,86440.3,2759.34,33112.08,0.108,41159.7,3957.327,0,TN,4.2,53000,1370,96,81,560
107181,570292,7,1,2018,Email,REF0000,ACT-3,-0.975188,13,1,0,1,58,70300,1.8,self_employed,advanced,Married,3,0,807,13,10.7,128.39999999999998,179300.0,0.0,4,4,0,0,0.446,personal,25600,24,9.96,Home Improvement,0.0,Online,1073,E,5858.33,1891.0,1180.84,0.524,0.524,0.202,0.458,82119.4,97180.6,3071.84,36862.08,0.364,107719.4,2786.49,0,MI,6.0,57000,1440,100,78,891
107182,624372,8,2,2011,Email,REF4397,ACT-1,0.012502,6,1,1,1,22,20000,4.6,full_time,some_college,Single,1,0,689,6,4.0,48.0,59200.0,0.0,2,2,0,0,0.134,credit_card,18400,0,17.78,Revolving Credit,0.0,Online,997,N,1666.67,421.34,552.0,0.584,0.584,0.331,0.652,38598.4,20601.6,973.34,11680.08,0.92,56998.4,693.33,0,TX,4.5,61000,1560,98,85,129
107183,624896,12,3,2017,Phone,REF0000,ACT-1,0.076869,3,1,1,0,18,20000,0.3,part_time,high_school,Married,3,0,639,4,0.0,0.0,42200.0,0.0,2,2,0,0,0.141,mortgage,335500,360,7.98,Home Purchase,0.9,Direct Mail,1002,J,1666.67,595.15,2457.1,1.831,1.831,1.474,0.422,17808.4,24391.6,3052.25,36627.0,16.775,353308.4,-1385.583,0,NY,5.0,72000,2100,137,119,144
107184,581529,6,1,2015,Mail,REF0000,ACT-1,-2.538866,13,0,1,1,56,20000,3.5,full_time,bachelor,Married,3,0,739,4,10.2,122.39999999999999,26100.0,0.0,3,3,0,0,0.178,personal,22900,36,12.04,Debt Consolidation,0.0,Broker,1006,G,1666.67,442.57,761.05,0.722,0.722,0.457,0.471,12293.1,13806.9,1203.62,14443.44,1.145,35193.1,463.047,0,TX,3.8,61000,1400,102,83,960
107185,578990,18,6,2016,Phone,REF0000,ACT-1,1.988503,10,1,0,0,47,56600,4.3,self_employed,some_college,Married,1,0,698,11,11.0,132.0,141900.0,0.0,4,4,1,0,0.431,mortgage,178500,360,8.03,Home Purchase,0.588,Broker,1013,F,4717.0,1160.75,1313.5,0.525,0.525,0.278,0.649,92093.1,49806.9,2474.25,29691.0,3.154,270593.1,2242.417,0,PA,5.2,61000,1530,102,87,303
107186,547875,6,5,2010,Email,REF2459,ACT-3,-0.759856,11,2,0,0,44,20000,6.1,self_employed,high_school,Married,2,0,712,10,0.9,10.8,22800.0,0.0,0,0,0,0,0.188,credit_card,14300,0,18.89,Revolving Credit,0.0,Branch,1088,V,1667.0,656.39,429.0,0.651,0.651,0.257,0.664,15139.2,7660.8,1085.39,13024.68,0.715,29439.2,581.277,0,AZ,4.9,58000,1490,120,91,805
107187,612850,7,5,2018,Email,REF0000,ACT-1,0.87109,8,3,1,0,35,39600,12.4,self_employed,bachelor,Single,2,0,713,5,1.9,22.799999999999997,80400.0,0.0,2,2,0,0,0.115,mortgage,248200,180,6.85,Home Purchase,0.845,Online,1042,I,3300.0,598.63,2210.13,0.851,0.851,0.67,0.48,38592.0,41808.0,2808.76,33705.12,6.268,286792.0,491.24,0,CA,5.8,75000,1670,153,122,352
107188,642813,1,4,2017,Email,REF4223,ACT-2,-0.069203,23,2,0,0,56,26600,4.1,full_time,some_college,Married,0,0,696,14,6.7,80.4,43100.0,0.0,2,2,0,0,0.419,personal,31800,36,15.14,Other,0.0,Online,1001,E,2217.0,679.11,1104.54,0.805,0.805,0.498,0.675,29092.5,14007.5,1783.65,21403.8,1.195,60892.5,433.02,0,TX,4.7,61000,1470,109,90,228
107189,566521,19,5,2020,Mail,REF0000,ACT-1,0.136371,7,0,1,1,26,25400,9.0,full_time,some_college,Married,1,0,678,1,8.0,96.0,46800.0,0.0,3,3,0,0,0.112,credit_card,3300,0,16.03,Revolving Credit,0.0,Broker,1082,I,2117.0,806.83,99.0,0.428,0.428,0.047,0.547,25599.6,21200.4,905.83,10869.96,0.13,28899.6,1210.84,0,FL,4.7,55000,1530,112,89,317
107190,607740,8,5,2019,Email,REF0000,ACT-3,1.915903,6,3,1,0,38,46200,2.5,self_employed,bachelor,Single,2,0,711,8,4.6,55.199999999999996,100200.0,0.0,2,2,0,0,0.276,credit_card,3900,0,18.0,Revolving Credit,0.0,Branch,1093,E,3850.0,1352.68,117.0,0.382,0.382,0.03,0.394,39478.8,60721.2,1469.68,17636.16,0.084,43378.8,2380.32,0,MA,4.4,81000,2140,143,117,913
107191,583581,2,3,2015,Email,REF0000,ACT-1,0.254555,12,6,1,1,52,44900,3.3,full_time,some_college,Married,2,0,747,12,12.0,144.0,76500.0,0.0,3,3,0,0,0.432,personal,22900,36,11.38,Medical,0.0,Online,1002,E,3741.67,351.29,753.84,0.295,0.295,0.201,0.708,54162.0,22338.0,1105.13,13261.56,0.51,77062.0,2636.537,0,NY,4.4,72000,1540,140,120,480
107192,627162,1,3,2014,Email,REF0000,ACT-1,-0.165372,6,4,0,1,33,47100,4.7,self_employed,some_college,Married,4,0,701,11,10.8,129.60000000000002,89300.0,0.0,3,3,0,0,0.249,mortgage,332200,360,6.13,Refinance,0.844,Online,1058,I,3925.0,773.27,2019.56,0.712,0.712,0.515,0.663,59205.9,30094.1,2792.83,33513.96,7.053,391405.9,1132.17,0,MO,4.2,55000,1410,98,77,563
107193,594460,11,1,2021,Phone,REF2633,ACT-1,-0.895354,14,0,1,1,46,75900,0.2,full_time,bachelor,Married,0,0,739,11,8.3,99.60000000000001,60100.0,0.0,0,0,0,0,0.237,mortgage,326400,360,7.19,Home Purchase,0.785,Branch,1097,C,6325.0,527.6,2213.36,0.433,0.433,0.35,0.459,27585.9,32514.1,2740.96,32891.52,4.3,353985.9,3584.04,0,MA,4.0,81000,2030,151,123,964
107194,636190,23,0,2020,Email,REF8048,ACT-3,-1.302775,6,4,1,0,22,20000,2.2,full_time,high_school,Married,2,0,676,7,4.0,48.0,17000.0,0.0,2,2,0,0,0.257,mortgage,124600,360,6.79,Refinance,0.757,Online,1015,W,1666.67,178.91,811.47,0.594,0.594,0.487,0.369,6273.0,10727.0,990.38,11884.56,6.23,130873.0,676.29,0,NJ,4.8,82000,1980,137,106,433
107195,599941,0,6,2023,Phone,REF0000,ACT-1,0.122153,8,1,1,0,38,213700,0.3,full_time,graduate,Single,1,0,850,8,12.6,151.2,203500.0,0.0,2,2,0,0,0.28,mortgage,330700,360,3.36,Home Purchase,0.857,Broker,998,Z,17808.33,1202.21,1459.27,0.149,0.149,0.082,0.446,90761.0,112739.0,2661.48,31937.76,1.547,421461.0,15146.853,0,TX,4.3,61000,1430,102,84,651
107196,567450,14,6,2023,Email,REF0000,ACT-1,-1.137316,6,0,0,1,28,68300,1.3,full_time,advanced,Married,2,0,743,7,10.0,120.0,128100.0,0.0,1,1,0,0,0.381,mortgage,437700,360,5.43,Refinance,0.512,Online,1008,L,5692.0,915.64,2466.02,0.594,0.594,0.433,0.076,9735.6,118364.4,3381.66,40579.92,6.408,447435.6,2310.007,0,NJ,5.6,82000,1810,126,103,664
107197,609889,0,2,2017,Email,REF0000,ACT-1,-0.868387,3,0,1,0,19,22000,1.2,full_time,high_school,Single,2,0,655,3,1.0,12.0,59500.0,0.0,1,1,0,0,0.17,personal,10900,48,12.93,Debt Consolidation,0.0,Online,1043,K,1833.0,140.9,292.04,0.236,0.236,0.159,0.273,16243.5,43256.5,432.94,5195.28,0.495,27143.5,1400.393,0,IN,4.3,55000,1410,96,78,593
107198,586115,1,1,2021,Phone,REF0000,ACT-3,0.345372,6,4,0,1,41,45800,2.5,self_employed,graduate,Single,2,0,684,11,12.1,145.2,66100.0,0.0,2,2,0,0,0.366,personal,11700,48,11.77,Major Purchase,0.0,Broker,1062,K,3817.0,844.29,306.79,0.302,0.302,0.08,0.49,32389.0,33711.0,1151.08,13812.96,0.255,44089.0,2665.587,0,IL,5.1,65000,1520,100,77,888
107199,632993,1,1,2016,Email,REF0000,ACT-1,1.073446,10,0,0,0,39,68700,6.7,full_time,bachelor,Single,1,0,704,5,2.7,32.400000000000006,132400.0,0.0,2,2,1,0,0.176,mortgage,251600,360,5.49,Home Purchase,0.791,Branch,1017,U,5725.0,1830.08,1426.98,0.569,0.569,0.249,0.351,46472.4,85927.6,3257.06,39084.72,3.662,298072.4,2467.94,0,NJ,5.3,82000,1880,138,116,259
107200,574600,22,0,2017,Email,REF4184,ACT-3,-1.64986,4,1,1,0,18,20000,0.4,full_time,high_school,Single,1,0,629,1,0.0,0.0,16700.0,0.0,2,2,0,0,0.022,credit_card,5600,0,19.58,Revolving Credit,0.0,Branch,1042,V,1666.67,120.59,168.0,0.173,0.173,0.101,0.614,10253.8,6446.2,288.59,3463.08,0.28,15853.8,1378.077,0,IN,3.5,55000,1260,99,81,586
107201,601241,12,5,2020,Email,REF0000,ACT-1,0.478391,7,1,1,0,25,35500,2.4,full_time,high_school,Divorced,0,0,614,6,7.0,84.0,39400.0,1.0,1,1,0,0,0.182,personal,4600,48,12.37,Home Improvement,0.0,Online,1043,J,2958.33,882.03,121.97,0.339,0.339,0.041,0.719,28328.6,11071.4,1004.0,12048.0,0.13,32928.6,1954.33,0,OH,4.7,56000,1340,99,76,870
107202,554290,0,0,2011,Email,REF0000,ACT-1,-0.850182,5,1,1,1,22,20000,3.2,full_time,high_school,Single,0,0,624,4,4.0,48.0,41100.0,0.0,1,1,0,0,0.165,mortgage,241100,360,7.01,Refinance,0.635,Branch,1054,O,1666.67,317.51,1605.66,1.154,1.154,0.963,0.145,5959.5,35140.5,1923.17,23078.04,12.055,247059.5,-256.5,0,NC,4.1,54000,1100,106,85,318
107203,550720,11,6,2022,Email,REF4780,ACT-1,0.621935,6,1,1,1,41,27500,2.5,self_employed,bachelor,Divorced,4,0,686,16,14.1,169.2,35600.0,1.0,0,0,0,0,0.426,credit_card,17500,0,19.7,Revolving Credit,0.0,Branch,1086,K,2292.0,708.99,525.0,0.538,0.538,0.229,0.525,18690.0,16910.0,1233.99,14807.88,0.636,36190.0,1057.677,0,AZ,4.8,58000,1500,122,105,806
107204,574519,21,0,2015,Phone,REF0000,ACT-1,0.890673,6,3,1,1,36,53300,6.7,full_time,some_college,Single,0,0,698,2,6.6,79.19999999999999,123000.0,0.0,1,1,0,0,0.204,credit_card,14800,0,15.9,Revolving Credit,0.0,Online,1048,D,4441.67,722.13,444.0,0.263,0.263,0.1,0.667,82041.0,40959.0,1166.13,13993.56,0.278,96841.0,3275.54,0,CA,6.1,75000,2120,160,129,427
107205,596406,12,6,2012,Email,REF0000,ACT-1,-0.629727,11,2,1,0,62,37400,3.0,full_time,some_college,Married,3,0,738,9,8.9,106.80000000000001,81800.0,0.0,1,1,0,0,0.271,mortgage,315200,360,4.79,Home Purchase,0.807,Branch,1070,I,3116.67,693.98,1651.84,0.753,0.753,0.53,0.524,42863.2,38936.8,2345.82,28149.84,8.428,358063.2,770.85,0,IL,5.3,65000,1520,95,82,888
107206,626736,13,1,2016,Phone,REF0000,ACT-1,1.303882,9,2,0,1,43,76700,3.8,full_time,advanced,Divorced,0,0,777,11,4.3,51.599999999999994,82200.0,0.0,4,4,0,0,0.3,mortgage,312100,360,4.67,Home Purchase,0.818,Branch,1004,O,6391.67,605.56,1613.05,0.347,0.347,0.252,0.531,43648.2,38551.8,2218.61,26623.32,4.069,355748.2,4173.06,0,NY,5.4,72000,1550,135,117,757
107207,628780,4,1,2017,Phone,REF0000,ACT-1,0.638556,5,5,1,1,29,20000,0.9,part_time,high_school,Single,0,0,669,15,11.0,132.0,50000.0,0.0,4,4,0,0,0.344,credit_card,11300,0,18.62,Revolving Credit,0.0,Branch,1001,Y,1667.0,349.46,339.0,0.413,0.413,0.203,0.322,16100.0,33900.0,688.46,8261.52,0.565,27400.0,978.207,0,TX,4.0,61000,1430,97,88,828
107208,562831,2,0,2014,Email,REF0000,ACT-1,-0.094647,9,0,0,1,47,81700,2.5,full_time,graduate,Married,3,0,762,20,2.4,28.799999999999997,67200.0,0.0,4,4,0,0,0.386,mortgage,435500,360,2.72,Refinance,0.861,Branch,1044,O,6808.33,839.19,1770.98,0.383,0.383,0.26,0.068,4569.6,62630.4,2610.17,31322.04,5.33,440069.6,4198.163,0,IN,4.2,55000,1410,97,75,429
107209,553688,3,2,2010,Mail,REF7487,ACT-2,0.248914,8,2,1,0,34,33300,1.9,full_time,some_college,Married,0,0,770,14,2.3,27.599999999999998,31500.0,0.0,2,2,0,0,0.277,mortgage,353800,180,4.48,Home Purchase,0.723,Broker,1004,K,2775.0,703.49,2702.93,1.228,1.228,0.974,0.438,13797.0,17703.0,3406.42,40877.04,10.625,367597.0,-631.42,0,TX,4.0,61000,1440,108,82,655
107210,553500,14,6,2014,Email,REF0000,ACT-3,0.427057,3,3,1,0,18,20000,1.0,full_time,bachelor,Single,0,0,666,7,0.0,0.0,22500.0,0.0,2,2,0,0,0.285,personal,8400,12,12.56,Debt Consolidation,0.0,Online,1078,I,1666.67,200.53,748.53,0.569,0.569,0.449,0.478,10755.0,11745.0,949.06,11388.72,0.42,19155.0,717.61,0,MD,4.9,84000,2030,135,113,892
107211,611706,23,3,2010,Phone,REF0000,ACT-1,0.189462,8,2,1,1,30,61100,8.1,part_time,bachelor,Married,1,0,748,9,12.0,144.0,186900.0,0.0,2,2,0,0,0.245,mortgage,381200,360,4.28,Refinance,0.825,Broker,1067,Z,5092.0,589.91,1881.98,0.485,0.485,0.37,0.712,133072.8,53827.2,2471.89,29662.68,6.239,514272.8,2619.78,0,TN,4.0,53000,1440,104,79,598
107212,612054,4,6,2017,Email,REF0000,ACT-3,1.127959,9,1,1,1,38,164200,4.1,part_time,bachelor,Married,1,0,725,6,9.9,118.80000000000001,123200.0,0.0,4,4,0,0,0.335,credit_card,6300,0,15.55,Revolving Credit,0.0,Online,1009,L,13683.33,3626.8,189.0,0.279,0.279,0.014,0.203,25009.6,98190.4,3815.8,45789.6,0.038,31309.6,9867.533,0,NJ,5.7,82000,2080,134,108,623
107213,571838,11,4,2018,Phone,REF0000,ACT-1,-0.257582,8,1,1,1,55,33800,10.3,contract,some_college,Divorced,0,0,718,15,14.3,171.60000000000002,72600.0,0.0,0,0,0,0,0.366,mortgage,449200,360,5.75,Home Purchase,0.875,Online,1048,R,2816.67,326.79,2621.41,1.047,1.047,0.931,0.771,55974.6,16625.4,2948.2,35378.4,13.29,505174.6,-131.53,0,NC,4.6,54000,1420,107,85,448
107214,548548,12,4,2010,Phone,REF0000,ACT-2,-0.532336,3,4,1,0,27,22800,1.8,full_time,high_school,Single,0,0,664,13,9.0,108.0,61800.0,0.0,4,4,0,0,0.436,mortgage,194700,360,5.68,Refinance,0.767,Online,1051,N,1900.0,438.83,1127.57,0.824,0.824,0.593,0.251,15511.8,46288.2,1566.4,18796.8,8.539,210211.8,333.6,0,MO,4.2,55000,1220,93,81,569
107215,602598,19,3,2023,Email,REF0000,ACT-2,0.629593,5,0,1,1,31,75900,3.4,part_time,graduate,Single,1,0,787,7,13.0,156.0,167100.0,0.0,2,2,0,0,0.227,personal,8600,36,9.05,Debt Consolidation,0.0,Online,1077,E,6325.0,853.99,273.68,0.178,0.178,0.043,0.066,11028.6,156071.4,1127.67,13532.04,0.113,19628.6,5197.33,0,FL,4.8,55000,1440,120,94,694
107216,574533,21,5,2016,Phone,REF0000,ACT-3,0.624548,7,1,1,1,36,76300,4.9,self_employed,advanced,Married,1,0,813,9,15.8,189.60000000000002,116100.0,0.0,2,2,0,0,0.43,mortgage,265400,360,3.67,Refinance,0.841,Branch,1084,R,6358.0,2305.18,1217.09,0.554,0.554,0.191,0.249,28908.9,87191.1,3522.27,42267.24,3.478,294308.9,2836.06,0,FL,5.2,55000,1480,120,95,644
107217,565361,8,5,2012,Phone,REF7859,ACT-1,0.53587,13,2,1,0,43,103000,0.3,full_time,graduate,Married,0,0,808,13,17.1,205.20000000000002,145000.0,0.0,1,1,0,0,0.4,credit_card,3000,0,15.52,Revolving Credit,0.0,Branch,1063,Q,8583.33,2736.86,90.0,0.329,0.329,0.01,0.264,38280.0,106720.0,2826.86,33922.32,0.029,41280.0,5756.47,0,IL,5.5,65000,1380,107,91,904
107218,591280,14,6,2010,Email,REF0000,ACT-1,0.080803,14,3,1,0,57,69100,2.0,full_time,some_college,Married,2,0,744,12,6.8,81.6,87900.0,0.0,3,3,0,0,0.391,credit_card,7300,0,17.5,Revolving Credit,0.0,Branch,1084,D,5758.33,2131.9,219.0,0.408,0.408,0.038,0.092,8086.8,79813.2,2350.9,28210.8,0.106,15386.8,3407.43,0,FL,4.5,55000,1320,116,90,772
107219,636392,13,4,2018,Phone,REF0000,ACT-3,-1.82904,13,1,1,1,55,53300,4.0,full_time,bachelor,Married,3,0,760,10,12.5,150.0,96200.0,0.0,0,0,0,0,0.447,personal,21200,60,9.86,Home Improvement,0.0,Online,1054,W,4441.67,1301.09,448.98,0.394,0.394,0.101,0.515,49543.0,46657.0,1750.07,21000.84,0.398,70743.0,2691.6,0,MO,4.1,55000,1290,107,87,165
107220,589432,10,0,2021,Email,REF8155,ACT-3,1.40277,8,2,0,1,53,62300,4.0,full_time,graduate,Single,0,0,769,7,15.3,183.60000000000002,51600.0,0.0,0,0,0,0,0.392,mortgage,458600,360,5.3,Home Purchase,0.876,Broker,1085,C,5191.67,404.01,2546.63,0.568,0.568,0.491,0.558,28792.8,22807.2,2950.64,35407.68,7.361,487392.8,2241.03,0,FL,5.0,55000,1590,112,84,564
107221,593483,0,6,2015,Email,REF0000,ACT-2,1.841438,6,2,0,0,60,44700,4.3,full_time,advanced,Married,1,0,800,10,5.3,63.599999999999994,87700.0,0.0,1,1,0,0,0.322,credit_card,13700,0,15.97,Revolving Credit,0.0,Broker,998,O,3725.0,370.03,411.0,0.21,0.21,0.11,0.555,48673.5,39026.5,781.03,9372.36,0.306,62373.5,2943.97,0,TX,4.1,61000,1600,104,85,849
107222,569652,12,4,2023,Phone,REF0000,ACT-1,-1.202021,3,5,0,1,38,26400,6.1,self_employed,some_college,Married,0,0,688,4,3.1,37.2,61500.0,0.0,3,3,0,0,0.213,personal,10700,36,13.14,Medical,0.0,Broker,1048,H,2200.0,825.73,361.25,0.54,0.54,0.164,0.432,26568.0,34932.0,1186.98,14243.76,0.405,37268.0,1013.02,0,CA,5.5,75000,1700,157,122,483
107223,600525,13,2,2021,Email,REF0000,ACT-1,0.824294,5,1,1,1,30,20000,12.1,full_time,some_college,Single,1,0,647,8,1.8,21.6,33800.0,0.0,1,1,0,0,0.195,personal,26900,36,12.09,Major Purchase,0.0,Branch,1001,X,1666.67,113.05,894.62,0.605,0.605,0.537,0.815,27547.0,6253.0,1007.67,12092.04,1.345,54447.0,659.0,0,NY,5.6,72000,1750,144,110,739
107224,608822,8,1,2014,Email,REF0000,ACT-1,-0.412817,9,3,1,0,51,62400,6.9,full_time,bachelor,Married,2,0,774,10,8.6,103.19999999999999,115300.0,0.0,1,1,1,0,0.316,credit_card,15400,0,15.7,Revolving Credit,0.0,Online,1078,I,5200.0,797.6,462.0,0.242,0.242,0.089,0.468,53960.4,61339.6,1259.6,15115.2,0.247,69360.4,3940.4,0,FL,4.8,55000,1430,109,92,571
107225,557851,15,2,2018,Phone,REF6595,ACT-1,-0.167665,9,0,0,1,48,28500,0.5,contract,bachelor,Single,1,0,735,14,7.8,93.6,85500.0,0.0,6,6,0,0,0.305,mortgage,248900,360,5.13,Refinance,0.794,Direct Mail,1091,Q,2375.0,527.0,1355.99,0.793,0.793,0.571,0.943,80626.5,4873.5,1882.99,22595.88,8.733,329526.5,492.01,0,WI,4.0,60000,1630,98,89,200
107226,630251,1,0,2013,Phone,REF0000,ACT-3,-0.430384,11,2,0,0,38,22600,3.6,self_employed,high_school,Single,1,0,715,2,7.7,92.4,28500.0,0.0,2,2,0,0,0.146,mortgage,424400,360,5.84,Home Purchase,0.771,Branch,1083,U,1883.33,127.96,2501.0,1.396,1.396,1.328,0.222,6327.0,22173.0,2628.96,31547.52,18.779,430727.0,-745.63,0,MD,4.3,84000,1740,135,103,914
107227,593702,6,2,2017,Phone,REF2149,ACT-1,1.709494,5,1,1,1,38,20000,4.4,full_time,bachelor,Single,1,0,675,15,11.0,132.0,12100.0,1.0,1,1,0,0,0.4,credit_card,2800,0,18.0,Revolving Credit,0.0,Online,1009,Z,1667.0,354.83,84.0,0.263,0.263,0.05,0.203,2456.3,9643.7,438.83,5265.96,0.14,5256.3,1227.84,0,PA,4.3,61000,1580,93,69,641
107228,638774,23,6,2014,Email,REF6672,ACT-3,1.849216,13,3,0,1,48,37600,5.7,full_time,bachelor,Married,0,0,738,9,10.0,120.0,102100.0,0.0,1,1,0,0,0.24,personal,19100,36,10.47,Other,0.0,Branch,1079,N,3133.0,810.0,620.53,0.457,0.457,0.198,0.178,18173.8,83926.2,1430.53,17166.36,0.508,37273.8,1702.803,0,AZ,4.5,58000,1440,116,87,800
107229,568181,1,0,2015,Email,REF0000,ACT-2,-1.383446,11,3,0,1,40,104300,2.0,full_time,graduate,Single,2,0,759,15,12.7,152.39999999999998,195900.0,1.0,0,0,0,0,0.468,personal,27100,24,11.2,Medical,0.0,Branch,1077,A,8691.67,1527.3,1265.59,0.321,0.321,0.146,0.37,72483.0,123417.0,2792.89,33514.68,0.26,99583.0,5898.78,0,MI,5.7,57000,1440,97,79,553
107230,588335,1,2,2022,Phone,REF0000,ACT-1,-1.384894,9,2,1,1,30,71800,12.3,full_time,bachelor,Married,1,0,805,4,12.0,144.0,124400.0,0.0,2,2,0,0,0.355,credit_card,15400,0,15.1,Revolving Credit,0.0,Direct Mail,1045,L,5983.33,707.74,462.0,0.195,0.195,0.077,0.474,58965.6,65434.4,1169.74,14036.88,0.214,74365.6,4813.59,0,IN,4.3,55000,1270,107,83,803
